Project Name,Ecological Site ID,Plot ID,Plot Key,Latitude_NAD83,Longitude_NAD83,Date Established,Date Visited,Bare Soil Pct,Foliar Cover Pct,Gap Cover 25 to 50 Pct,Gap Cover 51 to 100 Pct,Gap Cover 101 to 200 Pct,Gap Cover 200 Plus Pct,Gap Cover 25 Plus Pct,Sagebrush Cover Pct Any Hit,Average Woody Height cm,Average Herbaceous Height cm,Average NonSagebrush Shrub Height cm,Soil Stability All,Soil Stability Protected,Soil Stability Unprotected,Noxious Perennial Forb Cover Pct Any Hit,Noxious Annual Forb Cover Pct Any Hit,Noxious Perennial Grass Cover Pct Any Hit,Noxious Annual Grass Cover Pct Any Hit,Noxious Annual Forb Grass Cover Pct Any Hit,Noxious Perennial Forb Grass Cover Pct Any Hit,Noxious Succulent Cover Pct Any Hit,Noxious Shrub Cover Pct Any Hit,Noxious SubShrub Cover Pct Any Hit,Noxious Tree Cover Pct Any Hit,Number Noxious Plant Species,NonNoxious Perennial Forb Cover Pct Any Hit,NonNoxious Annual Forb Cover Pct Any Hit,NonNoxious Perennial Grass Cover Pct Any Hit,NonNoxious Annual Grass Cover Pct Any Hit,NonNoxious Annual Forb Grass Cover Pct Any Hit,NonNoxious Perennial Forb Grass Cover Pct Any Hit,NonNoxious Succulent Cover Pct Any Hit,NonNoxious Shrub Cover Pct Any Hit,NonNoxious SubShrub Cover Pct Any Hit,NonNoxious Tree Cover Pct Any Hit,Average NonNoxious Perennial Grass Height cm,Average Noxious Perennial Grass Height cm,DateLoadedInDb,Primary Key,Number NonNoxious Plant Species,Average Perennial Grass Height cm,Noxious Perennial Grass Cover Pct First Hit,Noxious Shrub Cover Pct First Hit,Total Litter Cover Pct First Hit,Noxious SubShrub Cover Pct First Hit,Noxious Succulent Cover Pct First Hit,Noxious Tree Cover Pct First Hit,Vagrant Lichen Cover Pct First Hit,Embedded Litter Cover Pct First Hit,Rock Cover Pct First Hit,Woody Litter Cover Pct First Hit,NonNoxious Annual Grass Cover Pct First Hit,NonNoxious Tree Cover Pct First Hit,Cyanobacteria Cover Pct First Hit,NonNoxious SubShrub Cover Pct First Hit,Water Cover Pct First Hit,Herbaceous Litter Cover Pct First Hit,NonNoxious Perennial Forb Cover Pct First Hit,Deposited Soil Cover Pct First Hit,NonNoxious Perennial Grass Cover Pct First Hit,Noxious Annual Forb Cover Pct First Hit,NonNoxious Annual Forb Cover Pct First Hit,Lichen Cover Pct First Hit,NonNoxious Shrub Cover Pct First Hit,Sagebrush Cover Pct First Hit,Noxious Perennial Forb Cover Pct First Hit,Noxious Annual Grass Cover Pct First Hit,NonNoxious Succulent Cover Pct First Hit,RH Rills,RH Water Flow Patterns,RH Bare Ground,RH Gullies,RH Wind Scoured Areas,RH Litter Movement,RH Soil Surface Resistance Erosion,RH Soil Surface Loss Degradation,RH Compaction,RH Functional Structure Group,RH Dead Dying Plant Parts,RH Litter Amount,RH Annual Production,RH Invasive Plants,RH Reproductive Capability Perennial,RH Comments Soil Site Stability,RH Comments Hydrologic Function,RH Comments Biotic Integrity,NonNoxious Plant Cover Pct Any Hit,Ecological Site Name,County,State,Sagebrush Cover Live Pct Any Hit,Average Sagebrush Live Height cm,Average Sagebrush Height cm,Sagebrush Shape Live Columnar Count,Sagebrush Shape Live Spread Count,Sagebrush Shape All Column Count,Sagebrush Shape All Spread Count,Sagebrush Shape Live Predominant,Sagebrush Shape All Predominant,Perennial Grass Cover Pct Any Hit,Perennial Forb Cover Pct Any Hit,AH_PerenForbGrassCover,Average Perennial Grass Forb Height cm,Average Perennial Forb Height cm,Shrub Cover Pct Any Hit,NonSagebrush Shrub Cover Pct Any Hit,Preferred Forb Species,Preferred Forb Cover Pct Any Hit,Number Preferred Forb Species,Annual Grass Cover Pct Any Hit,Grass Cover Pct Any Hit,Forb Cover Pct Any Hit,Tall Perennial Grass Cover Pct Any Hit,Short Perennial Grass Cover Pct Any Hit,Tall Perennial Grass Species,Short Perennial Grass Species,Average Tall Perennial Grass Height cm,Average Short Perennial Grass Height cm,Average Grass Height cm,Average Forb Height cm,Sagebrush Species,Noxious Cover Pct Any Hit,Noxious Species,Moss Cover Pct First Hit,Duff Cover Pct First Hit,DBKey,RH Pedestals Terracettes,RH Plant Community Composition,RH Biotic Integrity,RH Hydrologic Function,RH Soil Site Stability,AH_WoodyLitterCover,AH_HerbLitterCover,AH_TotalLitterCover,Purpose,PurposeFlag,Design,DesignFlag,Hgt_Shrub_Avg,x,y
New Mexico RGdNNM 2014,F048AY015NM,PJ Quercus - 23,1.41E+15,36.68839805,-105.8995501,6/17/2014,6/17/2014,14.66666667,32,0.45333333,0,5.30666667,26.16,31.92,0,625.1111111,10.71428571,,3.61111111,3.84615385,3,0,0,0,0,0,0,0,0,0,0,0,0.66666667,0,10.66666667,0,0,11.33333333,0,0,0,21.33333333,11.07692308,,9/1/2014,14061806590931062014-09-01,12,11.07692308,0,0,40,0,0,0,0,0,11.33333333,14.66666667,0,21.33333333,0,0,0,25.33333333,0.66666667,0,10,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,32,,Taos,NM,0,,,,,,,,,10.66666667,0.66666667,11.33333333,11.07692308,,0,0,,0,0,0,10.66666667,0.66666667,1.33333333,9.33333333,KOMA; ELEL5,BOGR2; BLTR,15,9.9,11.07692308,6,ARTR2,0,,0,0,NM_TaosFO_LUP_2014_5-3b_01.mdb,,,,,,,,,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,,-11788685.1,4395762.86
New Mexico RGdNNM 2014,R036XB006NM,Cerrito Negro - 01,1.41E+15,36.72151404,-105.8358401,6/18/2014,6/18/2014,32,44,17.52,20.2,22.36,5.12,65.2,0,,20.23333333,,1.38888889,1.22222222,1.55555556,0,0,0,0,0,0,0,0,0,0,1,0,0,44,0,0,44,0,0,0,0,20.20689655,,9/1/2014,14061910405233662014-09-01,11,20.20689655,0,0,19.33333333,0,0,0,2,0,2.66666667,3.33333333,0,0,0,0,0,16,0,0,44,0,0,0,0,0,0,0,0,NS,NS,SM,NS,NS,SM,M,NS,NS,M,NS,NS,NS,M,NS,Low soil stability due to treatments.,"Good water table, and good infiltration.","Good grass communities, with low shrubs, and ATCO (invasives).",44,,Taos,NM,0,,,,,,,,,44,0,44,20.20689655,,0,0,,0,0,0,44,0,0,6,ELEL5,BOGR2; MUTO2,,,20.20689655,21,ARTR2,0,SATR12,0,0,NM_TaosFO_LUP_2014_5-3b_01.mdb,NS,SM,M,NS,M,,,,Fuels,Treatment Effectiveness,Targeted,Randomly located but targeted sampling date,,-11781592.94,4400361.022
New Mexico RGdNNM 2014,R051XA006NM,Breaks - 113,1.41E+15,36.78506802,-105.7483081,9/15/2014,9/15/2014,32.66666667,62,2.17333333,15.14666667,17.90666667,15.33333333,50.56,24.66666667,43.8125,24.85714286,,3.77777778,4,3.6,0,0,0,0,0,0,0,0,0,0,0,0.66666667,0,48.66666667,0,0,48.66666667,0,24.66666667,2,0,24.85714286,,9/1/2014,14091613540554222014-09-01,14,24.85714286,0,0,5.33333333,0,0,0,0,0,0,2.66666667,0,0,0,2,0,2.66666667,0,0,36,0,0,0,24,24,0,0,0,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,SM,NS,NS,NS,NS,Site & soil extremely stable.,Good hydrological function.,Good plant communty health.,62,,Taos,NM,22.66666667,45.26666667,45.26666667,,,,,,,48.66666667,0.66666667,48.66666667,24.85714286,,24.66666667,0,,0,0,0,48.66666667,0.66666667,0,10.66666667,ELEL5; SPCR,BOGR2; MUTO2,,31.5,24.85714286,,ARTR2; ARFR4,0,,0,0,NM_TaosFO_LUP_2014_5-3b_01.mdb,NS,NS,NS,NS,NS,,,,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,45.26666667,-11771848.92,4409191.062
New Mexico RGdNNM 2014,R036XB006NM,Wild River West - 01,1.41E+15,36.69129404,-105.6873901,6/1/2014,6/1/2014,26,42,15.28,15.81333333,7.45333333,2.68,41.22666667,4,11.23076923,16.7037037,,2.16666667,2,2.42857143,0,0,0,0,0,0,0,0,0,0,0,0,0,25.33333333,0,0,25.33333333,0,4,16,0,16.7037037,,9/1/2014,14060211354634232014-09-01,13,16.7037037,0,0,30,0,0,0,0,0,1.33333333,10,0,0,0,15.33333333,0,20,0,0,22.66666667,0,0,0.66666667,4,4,0,0,0,SM,SM,NS,NS,NS,SM,SM,NS,NS,NS,NS,SM,NS,M,SM,Low soil stability some rills and increased water movement on slopes.,More rills and water movement lower infiltration than expected.,"Treatment recovering good perennial grasses filling, but high GUSA2  highly prevelant.",42,,Taos,NM,4,15.85714286,15.85714286,,,,,,,25.33333333,0,25.33333333,16.7037037,,4,0,,0,0,0,25.33333333,0,0,3.33333333,HECO26; HOJU; ELEL5,BOGR2,,,16.7037037,,ARTR2,0,,0,0,NM_TaosFO_LUP_2014_5-3b_01.mdb,NS,SM,SM,SM,SM,,,,Fuels,Treatment Effectiveness,Targeted,Randomly located but targeted sampling date,15.85714286,-11765067.56,4396164.892
New Mexico RGdNNM 2014,R036XB006NM,Guadalupe Mountain - 02,1.41E+15,36.71980403,-105.6814001,6/2/2014,6/2/2014,30,40,11.73333333,18.13333333,20.89333333,10.21333333,60.97333333,2.66666667,23.07142857,19.93103448,7,1.33333333,1.5,1.25,0,1.33333333,0,0,1.33333333,0,0,0,0,0,2,0,1.33333333,30.66666667,0,1.33333333,30.66666667,0,3.33333333,4.66666667,0,23.15789474,,9/1/2014,14060308380685902014-09-01,21,23.15789474,0,0,26.66666667,0,0,0,0,0,3.33333333,7.33333333,0,0,0,4.66666667,0,19.33333333,0,0,30,0.66666667,1.33333333,0,3.33333333,2.66666667,0,0,0,NS,NS,SM,NS,NS,SM,M,NS,NS,NS,NS,SM,NS,M,NS,Low soil stability due to discing.,"Good infiltration, good plant groups, and all groups productive.","Good plant communities, but a lot of invasive species on the plot along side seeded grasses.",39.33333333,,Taos,NM,2.66666667,32.66666667,32.66666667,,,,,,,30.66666667,0,30.66666667,23.15789474,,3.33333333,0.66666667,,0,0,0,30.66666667,2.66666667,19.33333333,0,AGCR; ELEL5; ELTR7; ACHY; SPCR; HOJU,BOGR2,21.76923077,,23.15789474,13.8,ARTR2,1.33333333,SATR12; TRTE,0,0,NM_TaosFO_LUP_2014_5-3b_01.mdb,NS,NS,SM,NS,SM,,,,Fuels,Treatment Effectiveness,Targeted,Randomly located but targeted sampling date,29,-11764400.76,4400123.539
New Mexico RGdNNM 2014,R036XB006NM,Guadalupe East - 01,1.41E+15,36.76522402,-105.6463821,6/3/2014,6/3/2014,28,30,14.52,30.49333333,15.98666667,3.17333333,64.17333333,2,17.25,13.9,,1.77777778,1.72727273,1.85714286,0,1.33333333,0,0,1.33333333,0,0,0,0,0,2,1.33333333,0,23.33333333,0.66666667,0.66666667,24,0,2.66666667,2,0,13.86956522,,9/1/2014,14060408201858442014-09-01,15,13.86956522,0,0,39.33333333,0,0,0,0,0,2.66666667,16.66666667,0.66666667,0,0,2,0,22.66666667,1.33333333,0,22.66666667,1.33333333,0,0,2,2,0,0,0,NS,NS,NS,NS,NS,NS,SM,NS,NS,M,NS,M,NS,SM,NS,Plot sits in triangle formed by three dirt tracks. Heavy cattle grazing. However soil still stable.,Some pedastaling and pooling on site but good distribution of warm and cool season plants.,High invasives in plot. Grasses and some perennials highly grazed.,28.66666667,,Taos,NM,2,24.5,24.5,,,,,,,23.33333333,1.33333333,24,13.86956522,,2.66666667,0.66666667,,0,0,0.66666667,24,2.66666667,0,20,ELEL5; ELTR7; SPCR,BOGR2,,8.57142857,13.86956522,14,ARTR2,1.33333333,SATR12; BASC5,0,0,NM_TaosFO_LUP_2014_5-3b_01.mdb,NS,NS,SM,NS,NS,,,,Fuels,Treatment Effectiveness,Targeted,Randomly located but targeted sampling date,24.5,-11760502.57,4406433.199
New Mexico RGdNNM 2014,R036XB006NM,Guadalupe Mid - 01,1.41E+15,36.77186592,-105.6676541,6/4/2014,6/4/2014,34,35.33333333,11.25333333,23.76,25.42666667,9.48,69.92,12.66666667,15.31818182,17.39285714,,1.72222222,2.1,1.25,0,0,0,0,0,0,0,0,0,0,0,0.66666667,0,14,0,0,14.66666667,0,12.66666667,10.66666667,0,17.74074074,,9/1/2014,14060508040278022014-09-01,11,17.74074074,0,0,24.66666667,0,0,0,0,0,6,14,0,0,0,10.66666667,0,10.66666667,0.66666667,0,12.66666667,0,0,0,11.33333333,11.33333333,0,0,0,NS,NS,NS,NS,NS,NS,SM,NS,NS,NS,NS,NS,NS,NS,NS,"Good overall site stability, some erosion due to treatment.",Good infiltration and overall hydrologic function.,"Good community composition, annuals and perennials grasses and shrubs.",35.33333333,,Taos,NM,12.66666667,15.05882353,15.05882353,,,,,,,14,0.66666667,14.66666667,17.74074074,,12.66666667,0,,0,0,0,14,0.66666667,0.66666667,6.66666667,ELEL5; ELTR7,BOGR2,21.83333333,15.54545455,17.74074074,8,ARTR2,0,,0,0,NM_TaosFO_LUP_2014_5-3b_01.mdb,NS,NS,NS,NS,NS,,,,Fuels,Treatment Effectiveness,Targeted,Randomly located but targeted sampling date,15.05882353,-11762870.56,4407356.192
New Mexico RGdNNM 2014,R036XB006NM,Guadalupe North - 01,1.41E+15,36.77699402,-105.6685201,6/9/2014,6/9/2014,34,42,6.6,27.32,22.32,17.38666667,73.62666667,6,40.28571429,26.73333333,,2.16666667,2.66666667,1.66666667,0,0,0,0,0,0,0,0,0,0,1,0,0,38,0,0,38,0,6.66666667,0,0,26.73333333,,9/1/2014,14061006504233352014-09-01,13,26.73333333,0,0,23.33333333,0,0,0,0,0,0.66666667,7.33333333,0,0,0,0,0,16,0,0,36,0,0,0,6,5.33333333,0,0,0,NS,SM,SM,SM,NS,SM,SM,NS,NS,NS,NS,SM,NS,NS,NS,"Overall soil and site stability, with a fair rating on soil stability, considering it wasa treated site.",Excessive pooling but mostly good infiltration.,Healthy plant communities with good distribution and diverstiy.,42,,Taos,NM,6,45,45,,,,,,,38,0,38,26.73333333,,6.66666667,0.66666667,,0,0,0,38,0,26.66666667,6,AGCR; ELEL5; ACHY; ELTR7,BOGR2,27.88888889,28.5,26.73333333,,ARTR2,0,SATR12,0,0,NM_TaosFO_LUP_2014_5-3b_01.mdb,SM,NS,NS,SM,NS,,,,Fuels,Treatment Effectiveness,Targeted,Randomly located but targeted sampling date,45,-11762966.96,4408068.874
New Mexico RGdNNM 2014,R036XB006NM,Guadalupe South - 03,1.41E+15,36.74072303,-105.6656661,6/9/2014,6/10/2014,34.66666667,25.33333333,17.14666667,21.57333333,22.28,13.30666667,74.30666667,0.66666667,8,6.92592593,,1.55555556,2.33333333,1.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,24.66666667,0,0,24.66666667,0,0.66666667,0,0,6.66666667,,9/1/2014,14061007210266392014-09-01,12,6.66666667,0,0,37.33333333,0,0,0,0,0,2.66666667,24.66666667,0,0,0,0,0,12.66666667,0,0,24.66666667,0,0,0,0.66666667,0.66666667,0,0,0,NS,SM,M,NS,NS,NS,M,NS,NS,M,NS,SM,NS,NS,SM,"Low soil stability found on site, most likely from treatments.",No major water flows in plot.,"Very low grass diversity, lacking shrubs, trees, and forbs.  Seeded BOGR2 is most prevelant in seeded rows.",25.33333333,,Taos,NM,0.66666667,8,8,,,,,,,24.66666667,0,24.66666667,6.48,2,0.66666667,0,,0,0,0,24.66666667,0,0,24.66666667,ELEL5,BOGR2,,5.66666667,6.66666667,9,ARTR2,0,,0,0,NM_TaosFO_LUP_2014_5-3b_01.mdb,NS,M,M,NS,M,,,,Fuels,Treatment Effectiveness,Targeted,Randomly located but targeted sampling date,8,-11762649.26,4403029.104
New Mexico RGdNNM 2014,R036XB006NM,Loamy - 92,1.41E+15,36.81224103,-105.8262781,8/19/2014,8/19/2014,33.33333333,42,4.96,11.89333333,23.41333333,15.04,55.30666667,28.66666667,46,16.25,23.27272727,2.38888889,2.15384615,3,0,0,0,0,0,0,0,0,0,0,0,0.66666667,1.33333333,2.66666667,0,1.33333333,3.33333333,0.66666667,36.66666667,0,0,20,,9/1/2014,14082009003127252014-09-01,10,20,0,0,22.66666667,0,0,0,0,0,2,16,0,0,0,0,0,6.66666667,0.66666667,0,2.66666667,0,1.33333333,0,36.66666667,28.66666667,0,0,0.66666667,NS,SM,SM,NS,NS,SM,SM,NS,SM,SM,M,SM,NS,SM,NS,"Low soil stability resulted from testing, mostly 1 and 2.",Site seemed to collect water as it was a low lying area.  A lot of litter movement.,"The plants are effected by the playa environment, as well as a high mortality of ARTR2.",42,,Taos,NM,20.66666667,63.85714286,63.85714286,,,,,,,2.66666667,0.66666667,3.33333333,20,,36.66666667,14.66666667,,0,0,0,2.66666667,2,0,2.66666667,ELEL5,BOGR2,,20,20,5,ARTR2,0,,0,0,NM_TaosFO_LUP_2014_5-3b_01.mdb,NS,SM,M,SM,NS,,,,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,46,-11780528.5,4412968.649
New Mexico RGdNNM 2014,R036XB018NM,Stony Loam - 73,1.41E+15,36.88993602,-105.9190401,8/19/2014,8/19/2014,32.66666667,64.66666667,13.78666667,30,18.57333333,6.58666667,68.94666667,0,17.25925926,20.21428571,17.42307692,1.33333333,1.5,1,0,0,0,0,0,0,0,0,0,0,1,0,1.33333333,40.66666667,0,1.33333333,40.66666667,0,29.33333333,2.66666667,0,19.96296296,,9/1/2014,14082010002268182014-09-01,9,19.96296296,0,0,1.33333333,0,0,0,0,0,1.33333333,0.66666667,0,0,0,2.66666667,0,0.66666667,0,0,33.33333333,0,1.33333333,0,27.33333333,0,0,0,0,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,SM,NS,Good soil stability observed.,No negative condtions observed.,Good diversity of cool and warm season grasses.some invasives observed (DEPI and GUSA2),64.66666667,,Taos,NM,0,,,,,,,,,40.66666667,0,40.66666667,19.96296296,,29.33333333,29.33333333,,0,0,0,40.66666667,1.33333333,0.66666667,2.66666667,ELEL5,MUTO2; BOGR2,,22,19.96296296,27,,0,LEDR,0,0,NM_TaosFO_LUP_2014_5-3b_01.mdb,NS,NS,NS,NS,NS,,,,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,17.42307692,-11790854.72,4423777.2
New Mexico RGdNNM 2014,R036XB006NM,Gravelly Loam - 55,1.41E+15,36.92950801,-105.9114961,8/20/2014,8/20/2014,35.33333333,42,19.68,18.34666667,16.06666667,0,54.09333333,0,13.13043478,14.44,12.26315789,2.77777778,3.90909091,1,0,0,0,0,0,0,0,0,0,0,1,0,0.66666667,22.66666667,0,0.66666667,22.66666667,0.66666667,18.66666667,4.66666667,0,12.6,,9/1/2014,14082109463357922014-09-01,9,12.6,0,0,8.66666667,0,0,0,0,0,14,2,0,0,0,4,0,6.66666667,0,0,20,0,0.66666667,0,17.33333333,0,0,0,0,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,SM,NS,Soil and site is stable and has no erosion.,"Water flow is good, some pooling is notice but good overall infiltration and flow patterns.",Both cool and warm season communities healthy. C3/C4 Grasses present and healthy.,42,,Taos,NM,0,,,,,,,,,22.66666667,0,22.66666667,12.6,,18.66666667,18.66666667,,0,0,0,22.66666667,0.66666667,2,19.33333333,ELEL5; ACHY,BOGR2; MUTO2,16.66666667,8.14285714,12.6,21.8,,0,LEDR,0,0,NM_TaosFO_LUP_2014_5-3b_01.mdb,SM,NS,NS,NS,NS,,,,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,12.26315789,-11790014.93,4429286.492
New Mexico RGdNNM 2014,R036XB007NM,North North Chiflo - 01,1.41E+15,36.80159102,-105.7262231,9/15/2014,9/15/2014,60.66666667,30,6.33333333,11.30666667,21.88,34.69333333,74.21333333,2,24.94117647,21.07142857,28,1.55555556,2.11111111,1,0,0,0,0,0,0,0,0,0,0,2,0.66666667,2.66666667,7.33333333,0,2.66666667,8,0,18,2,0,21.66666667,,9/1/2014,14091610532886112014-09-01,14,21.66666667,0,0,8.66666667,0,0,0,0,0,0.66666667,7.33333333,0,0,0,1.33333333,0,1.33333333,0.66666667,0,7.33333333,0,2.66666667,0,18,2,0,0,0,SM,M,ME,NS,M,M,ME,NS,NS,ME,ME,NS,NS,ME,M,Poor stability due to discing.,Poor soil infiltration rills present and pedestaling present.,Natives taken over by invasives low perennial grass production.,30,,Taos,NM,1.33333333,52,52,,,,,,,7.33333333,0.66666667,8,15.22222222,2.33333333,18,16,,0,0,0,7.33333333,3.33333333,0.66666667,0.66666667,AGCR; ELEL5,BOGR2,,,21.66666667,20.625,ARTR2,0,SATR12; LEDR,0,0,NM_TaosFO_LUP_2014_5-3b_01.mdb,M,M,M,M,M,,,,Fuels,Treatment Effectiveness,Targeted,Randomly located but targeted sampling date,30,-11769390.43,4411487.927
New Mexico RGdNNM 2014, UNKNOWN,PSME QUGA - 13,1.41E+15,36.76929304,-105.8958611,6/24/2014,6/24/2014,38,40.66666667,11.12,16.73333333,19.16,11.57333333,58.58666667,22.66666667,35.11538462,14.75,14,2.61111111,3.09090909,1.85714286,0,0,0,0,0,0,0,0,0,0,0,0,0.66666667,12,0,0.66666667,12,0,22.66666667,9.33333333,0,14.30434783,,9/1/2014,14062510153186282014-09-01,9,14.30434783,0,0,8,0,0,0,2,0,11.33333333,5.33333333,0,0,0,9.33333333,0,2.66666667,0,0,8,0,0.66666667,0,22.66666667,22.66666667,0,0,0,,,,,,,,,,,,,,,,Some soil movement and accumulating.  Stability is moerately good.,Lots of rills and pooling.,Good community composition b ut some dead sagebrush and bare ground in pooled areas.,40.66666667,,Taos,NM,22.66666667,46.9375,46.9375,,,,,,,12,0,12,14.30434783,,22.66666667,0,,0,0,0,12,0.66666667,2.66666667,10,ELEL5,BOGR2; MUTO2,31.28571429,6.875,14.30434783,25,ARTR2,0,,0,0,NM_TaosFO_LUP_2014_5-3b_01.mdb,,,,,,,,,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,43.27777778,-11788274.45,4406998.64
New Mexico RGdNNM 2014, UNKNOWN,PSME QUGA - 14,1.41E+15,36.76394304,-105.8969481,6/24/2014,6/24/2014,20.66666667,66.66666667,17.77333333,16.65333333,4.54666667,0,38.97333333,4.66666667,20.42307692,13.2,14.25,1.77777778,2.09090909,1.28571429,0,0,0,0,0,0,0,0,0,0,0,1.33333333,0,46.66666667,0,0,48,0,10,16,0,12.84615385,,9/1/2014,14062513351052082014-09-01,14,12.84615385,0,0,3.33333333,0,0,0,0,0,9.33333333,2.66666667,0,0,0,14.66666667,0,0.66666667,1.33333333,0,41.33333333,0,0,0,9.33333333,4.66666667,0,0,0,,,,,,,,,,,,,,,,Pooling found affecting soil stability.,Pooling observed.,Expected plant communities.,66.66666667,,Taos,NM,4.66666667,37,37,,,,,,,46.66666667,1.33333333,48,12.85185185,13,10,5.33333333,,0,0,0,46.66666667,1.33333333,2.66666667,45.33333333,ELEL5,BOGR2; MUTO2,21.875,8.83333333,12.84615385,15.5,ARTR2,0,,0,0,NM_TaosFO_LUP_2014_5-3b_01.mdb,,,,,,,,,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,20.45454545,-11788395.45,4406255.194
New Mexico RGdNNM 2014,R036XB007NM,Cerro del Aire - 07,1.41E+15,36.73401404,-105.9537161,6/30/2014,6/30/2014,30.66666667,49.33333333,20.16,24.02666667,9.49333333,2.82666667,56.50666667,11.33333333,19.75,12.4,38,1.94444444,2.21428571,1,0,0,0,0,0,0,0,0,0,0,0,0.66666667,6,18.66666667,0,6,18.66666667,0,2.66666667,24.66666667,0,7.15789474,,9/1/2014,14070109455462052014-09-01,16,7.15789474,0,0,16,0,0,0,1.33333333,0,2.66666667,2,0,0,0,24,0,14,0.66666667,0,16,0,6,0,2.66666667,9.33333333,0,0,0,SM,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,SM,NS,Soil and Site stability normal and healthy.,"In general Hydrologic function is good, good infiltration, some rilling occuring on high slopes on plot.","Most communities healthy, however lower cool season grasses than expected and an over abundance of GUSA2 on site.",49.33333333,,Taos,NM,11.33333333,18.46153846,18.46153846,,,,,,,18.66666667,0.66666667,18.66666667,7.15789474,,2.66666667,2.66666667,,0,0,0,18.66666667,6.66666667,4.66666667,14,ELEL5,BOGR2; MUTO2,21.75,3.26666667,7.15789474,29,ARFR4; ARTR2,0,,0,0,NM_TaosFO_LUP_2014_5-3b_01.mdb,NS,SM,SM,NS,NS,,,,Fuels,Treatment Effectiveness,Targeted,Randomly located but targeted sampling date,38,-11794714.84,4402097.164
New Mexico RGdNNM 2014,R051XA005NM,Swale - 103,1.41E+15,36.93768301,-105.9233661,8/18/2014,8/18/2014,50.66666667,36.66666667,10.16,23.16,25.21333333,8.45333333,66.98666667,1.33333333,18.57142857,16.7037037,19.05555556,3.94444444,5,2.28571429,0,0,0,0,0,0,0,0,0,0,0,0,0.66666667,21.33333333,0,0.66666667,21.33333333,0,17.33333333,2,0,18.15,,9/1/2014,14081909434753742014-09-01,12,18.15,0,0,9.33333333,0,0,0,0,0,3.33333333,2.66666667,0,0,0,1.33333333,0,6.66666667,0,0,17.33333333,0,0.66666667,0,17.33333333,1.33333333,0,0,0,NS,M,SM,NS,NS,SM,NS,NS,NS,NS,NS,SM,NS,SM,NS,Good soil stability some bare ground but pooling expected in playa,pooling causes bare areas and excessive litter movement,good disribution of annual perennial grasses and shrubs,36.66666667,,Taos,NM,1.33333333,15.66666667,15.66666667,,,,,,,21.33333333,0,21.33333333,18.15,,17.33333333,17.33333333,,0,0,0,21.33333333,0.66666667,12.66666667,7.33333333,ELEL5; ELTR7,MUTO2; BOGR2,21,15.4,18.15,12.57142857,ARFR4,0,,0,0,NM_TaosFO_LUP_2014_5-3b_01.mdb,NS,NS,NS,SM,NS,,,,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,19.05555556,-11791336.29,4430424.989
New Mexico RGdNNM 2014,F036XA001NM,PJ Artemisia - 04,1.41E+14,36.68925403,-105.6745481,8/6/2014,8/6/2014,32,60,3.61333333,16.41333333,14.24,21.53333333,55.8,20.66666667,134.5238095,18.38461538,,2.33333333,3,1.28571429,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0,0,30,0.66666667,20.66666667,0.66666667,20.66666667,18.38461538,,9/1/2014,1408071350369942014-09-01,15,18.38461538,0,0,7.33333333,0,0,0,0,0,0.66666667,3.33333333,0,20.66666667,0,0,0,4,0,0,19.33333333,0,0,0,19.33333333,19.33333333,0,0,0.66666667,,,,,,,,,,,,,,,,Some loss of soil and stability due to heavy water flow patterns on site.,"heavy Rills, pooling and pedestaling observed, Possibly due to recent Monsoon activity on site.","Most biotic communities are healthy and intact, there is some encroachment of AGCR on site.",60,,Taos,NM,18.66666667,49.8,49.8,,,,,,,30,0,30,18.38461538,,20.66666667,0,,0,0,0,30,0,16.66666667,12,ELEL5; ACHY; AGCR; KOMA,BOGR2,23.46666667,5.75,18.38461538,,ARTR2,0,LEDR,0,0,NM_TaosFO_LUP_2014_5-3b_01.mdb,,,,,,,,,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,49.8,-11763638,4395881.69
